Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
-586.737,2579.63,110.57,µm,Spot,Position,1,96960,
-592.259,2544.86,116.973,µm,Spot,Position,1,96962,
-624.231,2578.09,127.75,µm,Spot,Position,1,96963,
-575.7,2529.19,144.362,µm,Spot,Position,1,96964,
-404.726,2575.88,97.575,µm,Spot,Position,1,96965,
68.199,2524.06,90.1,µm,Spot,Position,1,96966,
1244.63,2588.09,162.493,µm,Spot,Position,1,96967,
1353.95,2556.54,108.161,µm,Spot,Position,1,96968,
1399.52,2475.65,112.067,µm,Spot,Position,1,96969,
1306.72,2545.8,111.105,µm,Spot,Position,1,96970,
1373.69,2517.92,126.727,µm,Spot,Position,1,96971,
1395.42,2580.47,151.46,µm,Spot,Position,1,96972,
1342.77,2500.13,153.962,µm,Spot,Position,1,96973,
1355.27,2562.12,161.391,µm,Spot,Position,1,96974,
1256.31,2583.25,172.559,µm,Spot,Position,1,96975,
1428.51,2441.13,135.637,µm,Spot,Position,1,96976,
1419.88,2490.09,161.243,µm,Spot,Position,1,96977,
-1622.83,2599.01,134.479,µm,Spot,Position,1,96978,
-1572.59,2616.57,136.348,µm,Spot,Position,1,96979,
-1536.66,2630.21,150.261,µm,Spot,Position,1,96980,
-635.598,2592.95,95.2276,µm,Spot,Position,1,96981,
-414.102,2616.13,93.2301,µm,Spot,Position,1,96982,
-19.4892,2644.78,111.486,µm,Spot,Position,1,96983,
-153.4,2673.87,130.925,µm,Spot,Position,1,96984,
575.682,2617.61,167.856,µm,Spot,Position,1,96985,
976.498,2646.35,169.746,µm,Spot,Position,1,96986,
1181.46,2611.65,95.8823,µm,Spot,Position,1,96987,
1262.21,2717.56,93.2168,µm,Spot,Position,1,96988,
1351.75,2609.2,99.4427,µm,Spot,Position,1,96989,
1294.46,2696.47,117.683,µm,Spot,Position,1,96990,
1340.31,2671.5,122.67,µm,Spot,Position,1,96991,
1306.19,2676.14,134.328,µm,Spot,Position,1,96992,
1320.24,2601.73,143.605,µm,Spot,Position,1,96993,
1322.32,2724.29,144.293,µm,Spot,Position,1,96994,
1363.05,2626.41,149.1,µm,Spot,Position,1,96995,
1381.55,2668.38,167.51,µm,Spot,Position,1,96996,
1341.95,2626.22,173.273,µm,Spot,Position,1,96997,
-691.424,2857.3,123.242,µm,Spot,Position,1,96999,
-694.57,2853.61,167.421,µm,Spot,Position,1,97000,
-723.311,2828.63,174.129,µm,Spot,Position,1,97001,
1270.08,2788.43,158.574,µm,Spot,Position,1,97002,
-82.78,3035.78,166.163,µm,Spot,Position,1,97003,
75.6885,3021.1,144.062,µm,Spot,Position,1,97004,
855.347,3047.39,99.8843,µm,Spot,Position,1,97005,
905.344,2985.95,131.746,µm,Spot,Position,1,97006,
904.503,2951.94,156.442,µm,Spot,Position,1,97007,
927.368,3052.84,173.971,µm,Spot,Position,1,97008,
825.238,3057.44,171.147,µm,Spot,Position,1,97009,
-164.93,3167.37,89.9779,µm,Spot,Position,1,97010,
-182.759,3123.74,102.099,µm,Spot,Position,1,97011,
-179.232,3186.02,107.789,µm,Spot,Position,1,97012,
-228.86,3172.4,126.392,µm,Spot,Position,1,97013,
-219.427,3153.94,137.344,µm,Spot,Position,1,97014,
-188.765,3200.91,167.266,µm,Spot,Position,1,97015,
-64.1274,3133.62,91.1252,µm,Spot,Position,1,97016,
-119.577,3106.67,97.4487,µm,Spot,Position,1,97017,
-84.4812,3133.6,94.8923,µm,Spot,Position,1,97018,
-112.122,3193.12,98.8616,µm,Spot,Position,1,97019,
-78.2932,3201.85,98.2216,µm,Spot,Position,1,97020,
-30.436,3111.71,104.904,µm,Spot,Position,1,97021,
-32.5637,3149.37,113.634,µm,Spot,Position,1,97022,
-92.8559,3071.16,117.327,µm,Spot,Position,1,97023,
-117.108,3143.5,118.591,µm,Spot,Position,1,97024,
-105.904,3193.71,117.368,µm,Spot,Position,1,97025,
-115.022,3157.5,124.438,µm,Spot,Position,1,97026,
-25.1396,3196.03,136.447,µm,Spot,Position,1,97027,
-70.6884,3120.8,142.571,µm,Spot,Position,1,97028,
-80.2851,3158.99,146.167,µm,Spot,Position,1,97029,
-156.785,3123.28,151.062,µm,Spot,Position,1,97030,
-156.229,3185.92,151.799,µm,Spot,Position,1,97031,
-59.6984,3086.23,160.933,µm,Spot,Position,1,97032,
-1.69112,3194.93,161.082,µm,Spot,Position,1,97033,
-82.7238,3208.09,159.979,µm,Spot,Position,1,97034,
-8.09273,3078.62,164.612,µm,Spot,Position,1,97035,
-2.84004,3110.29,168.988,µm,Spot,Position,1,97036,
-28.903,3120.97,165.342,µm,Spot,Position,1,97037,
-88.8176,3123.67,167.152,µm,Spot,Position,1,97038,
-17.4077,3159.46,165.036,µm,Spot,Position,1,97039,
-34.0595,3188.04,164.967,µm,Spot,Position,1,97040,
-153.007,3082.6,170.898,µm,Spot,Position,1,97041,
-140.479,3173.46,170.44,µm,Spot,Position,1,97042,
-129.706,3217.49,173.333,µm,Spot,Position,1,97043,
3.78935,3084.81,89.2251,µm,Spot,Position,1,97044,
68.1434,3171.78,89.8071,µm,Spot,Position,1,97045,
46.8853,3063.77,96.7677,µm,Spot,Position,1,97046,
48.8404,3099.09,113.184,µm,Spot,Position,1,97047,
81.5831,3112.9,119.945,µm,Spot,Position,1,97048,
125.137,3210.12,115.963,µm,Spot,Position,1,97049,
9.22221,3218.55,118.223,µm,Spot,Position,1,97050,
16.4207,3137.3,122.847,µm,Spot,Position,1,97051,
122.627,3138.21,125.957,µm,Spot,Position,1,97052,
92.0821,3160.3,134.557,µm,Spot,Position,1,97053,
33.097,3147.37,142.451,µm,Spot,Position,1,97054,
131.887,3217.79,151.966,µm,Spot,Position,1,97055,
52.3938,3144.27,158.486,µm,Spot,Position,1,97056,
14.1973,3197.91,162.238,µm,Spot,Position,1,97057,
47.5679,3201.61,173.953,µm,Spot,Position,1,97058,
173.424,3167.48,109.315,µm,Spot,Position,1,97059,
170.354,3213.14,117.622,µm,Spot,Position,1,97060,
768.911,3171.84,135.661,µm,Spot,Position,1,97061,
678.748,3087.26,140.559,µm,Spot,Position,1,97062,
790.091,3187.06,93.7215,µm,Spot,Position,1,97063,
921.753,3089.48,99.3078,µm,Spot,Position,1,97064,
836.075,3135.69,101.583,µm,Spot,Position,1,97065,
895.844,3077.45,109.499,µm,Spot,Position,1,97066,
849.16,3206.55,112.892,µm,Spot,Position,1,97067,
809.258,3088.87,123.892,µm,Spot,Position,1,97068,
894.872,3136.96,124.119,µm,Spot,Position,1,97069,
829.394,3125.81,131.987,µm,Spot,Position,1,97070,
869.155,3176.19,131.748,µm,Spot,Position,1,97071,
900.726,3185.86,140.252,µm,Spot,Position,1,97072,
923.838,3142.09,156.273,µm,Spot,Position,1,97073,
875.829,3153.55,157.538,µm,Spot,Position,1,97074,
794.177,3154.16,156.376,µm,Spot,Position,1,97075,
912.582,3191.78,159.468,µm,Spot,Position,1,97076,
913.875,3090.88,166.165,µm,Spot,Position,1,97077,
873.84,3139.74,168.75,µm,Spot,Position,1,97078,
866.803,3084.19,171.711,µm,Spot,Position,1,97079,
993.746,3080.1,98.9041,µm,Spot,Position,1,97080,
971.926,3092.79,100.162,µm,Spot,Position,1,97081,
1055.82,3073.92,119.278,µm,Spot,Position,1,97082,
1015.51,3125.64,124.321,µm,Spot,Position,1,97083,
1069.03,3072.61,134.822,µm,Spot,Position,1,97084,
954.055,3127.98,134.518,µm,Spot,Position,1,97085,
1014.15,3161.13,139.819,µm,Spot,Position,1,97086,
996.113,3072.37,142.557,µm,Spot,Position,1,97087,
971.263,3176.9,144.528,µm,Spot,Position,1,97088,
1035.62,3099.04,160.723,µm,Spot,Position,1,97089,
961.446,3070.39,166.915,µm,Spot,Position,1,97090,
994.916,3144.09,165.835,µm,Spot,Position,1,97091,
1010.92,3205.66,167.785,µm,Spot,Position,1,97092,
971.865,3144.46,172.658,µm,Spot,Position,1,97093,
-37.5649,3228.01,101.392,µm,Spot,Position,1,97094,
-57.0759,3248.08,116.934,µm,Spot,Position,1,97095,
-128.281,3224.45,120.176,µm,Spot,Position,1,97096,
-102.297,3240.63,134.843,µm,Spot,Position,1,97097,
-37.6499,3241.78,137.253,µm,Spot,Position,1,97098,
-58.1259,3276.44,141.033,µm,Spot,Position,1,97099,
-3.48067,3269.43,151.36,µm,Spot,Position,1,97100,
-154.21,3236.39,157.647,µm,Spot,Position,1,97101,
-18.1213,3292.57,154.358,µm,Spot,Position,1,97102,
-85.5336,3265.95,172.306,µm,Spot,Position,1,97103,
-11.476,3327.85,173.444,µm,Spot,Position,1,97104,
2.79374,3257.08,96.6562,µm,Spot,Position,1,97105,
125.013,3292.81,96.0185,µm,Spot,Position,1,97106,
115.136,3231.32,102.977,µm,Spot,Position,1,97107,
90.1749,3252.13,118.855,µm,Spot,Position,1,97108,
82.8282,3246.77,130.516,µm,Spot,Position,1,97109,
62.3316,3282.3,129.673,µm,Spot,Position,1,97110,
117.22,3323.4,134.028,µm,Spot,Position,1,97111,
137.547,3249.9,138.548,µm,Spot,Position,1,97112,
42.5892,3256.92,141.257,µm,Spot,Position,1,97113,
31.9388,3287.8,141.69,µm,Spot,Position,1,97114,
103.261,3302.86,154.942,µm,Spot,Position,1,97115,
32.8667,3307.18,156.521,µm,Spot,Position,1,97116,
146.076,3274.37,158.681,µm,Spot,Position,1,97117,
73.3404,3347.94,158.838,µm,Spot,Position,1,97118,
118.389,3243.28,166.45,µm,Spot,Position,1,97119,
29.4273,3235.06,170.772,µm,Spot,Position,1,97120,
143.669,3258.83,172.391,µm,Spot,Position,1,97121,
156.154,3368.3,173.521,µm,Spot,Position,1,97122,
158.434,3291.76,100.884,µm,Spot,Position,1,97123,
193.706,3335.95,106.392,µm,Spot,Position,1,97124,
193.923,3262.26,115.955,µm,Spot,Position,1,97125,
227.446,3272.95,119.265,µm,Spot,Position,1,97126,
239.679,3278.66,116.511,µm,Spot,Position,1,97127,
210.61,3299.82,121.739,µm,Spot,Position,1,97128,
242.381,3345.38,125.254,µm,Spot,Position,1,97129,
157.89,3331.36,134.336,µm,Spot,Position,1,97130,
214.329,3272.98,166.011,µm,Spot,Position,1,97131,
163.366,3360.13,167.391,µm,Spot,Position,1,97132,
217.432,3337.14,173.409,µm,Spot,Position,1,97133,
513.296,3289.47,167.631,µm,Spot,Position,1,97134,
745.796,3300.15,100.157,µm,Spot,Position,1,97135,
738.995,3271.06,109.638,µm,Spot,Position,1,97136,
778.951,3281.64,121.81,µm,Spot,Position,1,97137,
726.701,3350.71,135.223,µm,Spot,Position,1,97138,
748.321,3337.61,139.654,µm,Spot,Position,1,97139,
760.021,3225.47,156.93,µm,Spot,Position,1,97140,
766.191,3280.39,166.673,µm,Spot,Position,1,97141,
824.386,3274.66,117.782,µm,Spot,Position,1,97142,
873.434,3256.21,127.573,µm,Spot,Position,1,97143,
841.68,3282.91,142.384,µm,Spot,Position,1,97144,
877.859,3222.68,150.468,µm,Spot,Position,1,97145,
831.837,3224.3,155.087,µm,Spot,Position,1,97146,
794.672,3230.19,162.721,µm,Spot,Position,1,97147,
871.118,3292.22,166.321,µm,Spot,Position,1,97148,
792.721,3309.29,164.92,µm,Spot,Position,1,97149,
838.928,3307.94,169.894,µm,Spot,Position,1,97150,
124.145,3376.55,171.054,µm,Spot,Position,1,97151,
310.619,3400.15,144.716,µm,Spot,Position,1,97152,
217.726,3384.18,148.376,µm,Spot,Position,1,97153,
267.302,3401.14,157.864,µm,Spot,Position,1,97154,
1724.61,-3108.22,239.761,µm,Spot,Position,1,97160,
2174.9,-3120.07,257.314,µm,Spot,Position,1,97161,
329.977,-2670.91,230.082,µm,Spot,Position,1,97165,
1033.18,-1802.88,179.804,µm,Spot,Position,1,97186,
2080.41,-1492.27,241.183,µm,Spot,Position,1,97192,
2051.56,-1502.24,247.256,µm,Spot,Position,1,97193,
2129.83,-1395.23,214.411,µm,Spot,Position,1,97194,
2055.34,-1463.9,237.893,µm,Spot,Position,1,97195,
2142.55,-1383.75,255.681,µm,Spot,Position,1,97197,
2060.91,101.496,177.025,µm,Spot,Position,1,97198,
1352.03,327.92,194.961,µm,Spot,Position,1,97199,
1563.33,478.886,216.382,µm,Spot,Position,1,97200,
1746.96,474.411,179.2,µm,Spot,Position,1,97201,
1727.53,494.841,174.831,µm,Spot,Position,1,97202,
1806.9,506.991,183.813,µm,Spot,Position,1,97203,
2250.69,466.516,178.063,µm,Spot,Position,1,97204,
2260.23,449.807,187.863,µm,Spot,Position,1,97205,
1512.15,653.538,176.593,µm,Spot,Position,1,97207,
1894.41,596.011,176.991,µm,Spot,Position,1,97208,
1944.5,709.608,199.562,µm,Spot,Position,1,97209,
2186.11,803.69,221.847,µm,Spot,Position,1,97210,
-116.105,1154.11,255.897,µm,Spot,Position,1,97213,
1173.31,1166.11,177.738,µm,Spot,Position,1,97214,
1230.37,1104.64,203.99,µm,Spot,Position,1,97216,
1169.93,1131.11,202.111,µm,Spot,Position,1,97217,
1243.11,1173.34,203.792,µm,Spot,Position,1,97218,
1203.13,1173.12,220.414,µm,Spot,Position,1,97219,
1186,1105.46,225.374,µm,Spot,Position,1,97220,
1163.78,1164.48,225.191,µm,Spot,Position,1,97221,
1219.46,1135.69,230.063,µm,Spot,Position,1,97222,
1166.98,1140.61,239.858,µm,Spot,Position,1,97223,
1107.82,1167.97,239.499,µm,Spot,Position,1,97224,
1133.59,1165.96,244.587,µm,Spot,Position,1,97225,
1229.24,1164.09,249.832,µm,Spot,Position,1,97226,
1312.51,1115.82,196.849,µm,Spot,Position,1,97227,
1352.48,1148.72,202.726,µm,Spot,Position,1,97228,
1381.68,1110.25,207.927,µm,Spot,Position,1,97229,
1364.77,1145.96,210.87,µm,Spot,Position,1,97230,
1276.2,1136.39,233.03,µm,Spot,Position,1,97231,
1381.14,1068.65,245.143,µm,Spot,Position,1,97232,
1278.58,1172.23,249.401,µm,Spot,Position,1,97233,
1479.06,1137.09,215.012,µm,Spot,Position,1,97234,
1483.53,1149.32,217.921,µm,Spot,Position,1,97235,
1433.49,1105.74,218.154,µm,Spot,Position,1,97236,
2048.15,1134.58,177.659,µm,Spot,Position,1,97237,
2046.82,1174.45,195.183,µm,Spot,Position,1,97238,
2085.06,1174.32,193.058,µm,Spot,Position,1,97239,
2101.02,1173.56,219.289,µm,Spot,Position,1,97241,
2049.08,1174.2,239.343,µm,Spot,Position,1,97243,
-246.584,1315.19,201.604,µm,Spot,Position,1,97245,
-259.347,1249.18,213.854,µm,Spot,Position,1,97246,
-172.644,1333.43,222.427,µm,Spot,Position,1,97247,
-137.499,1254.47,242.485,µm,Spot,Position,1,97251,
1375.96,1331.78,192.531,µm,Spot,Position,1,97252,
1346.94,1295.7,208.48,µm,Spot,Position,1,97253,
1353.11,1285.96,234.962,µm,Spot,Position,1,97254,
1396.74,1316.51,240.479,µm,Spot,Position,1,97255,
1420.79,1304.28,176.639,µm,Spot,Position,1,97256,
1501.04,1267.89,193.613,µm,Spot,Position,1,97259,
1482.66,1303.6,192.946,µm,Spot,Position,1,97260,
1445.12,1273.2,200.093,µm,Spot,Position,1,97261,
1566.55,1332.54,209.07,µm,Spot,Position,1,97262,
1491.79,1221.34,218.869,µm,Spot,Position,1,97264,
1996.82,1238.85,181.105,µm,Spot,Position,1,97265,
1959.12,1284.43,197.624,µm,Spot,Position,1,97266,
1916.85,1314.58,204.588,µm,Spot,Position,1,97267,
2011.94,1314.31,210.638,µm,Spot,Position,1,97268,
1957.22,1329.38,222.664,µm,Spot,Position,1,97269,
1992.3,1273.44,238.808,µm,Spot,Position,1,97270,
1990.27,1243.84,240.851,µm,Spot,Position,1,97271,
2067.92,1258.02,184.523,µm,Spot,Position,1,97272,
2059.86,1309.09,188.268,µm,Spot,Position,1,97273,
2047.36,1219.18,195.944,µm,Spot,Position,1,97274,
2061.59,1291.89,205.565,µm,Spot,Position,1,97275,
2085.85,1216.47,220.695,µm,Spot,Position,1,97276,
2090.86,1288.56,243.157,µm,Spot,Position,1,97277,
2067.95,1238.18,252.381,µm,Spot,Position,1,97278,
2075.07,1329.27,255.237,µm,Spot,Position,1,97279,
-458.992,1408.82,220.096,µm,Spot,Position,1,97282,
-454.518,1454.08,240.283,µm,Spot,Position,1,97283,
-213.919,1355.93,197.185,µm,Spot,Position,1,97284,
-200.872,1427.6,249.355,µm,Spot,Position,1,97289,
-84.2448,1438.49,200.637,µm,Spot,Position,1,97292,
-50.5195,1444.41,199.397,µm,Spot,Position,1,97293,
-145.474,1363.44,257.302,µm,Spot,Position,1,97294,
119.569,1459.61,175.504,µm,Spot,Position,1,97295,
281.055,1460.9,206.603,µm,Spot,Position,1,97296,
1169.95,1487.77,208.309,µm,Spot,Position,1,97298,
1402.5,1382.25,182.999,µm,Spot,Position,1,97300,
1334.36,1420.47,185.99,µm,Spot,Position,1,97301,
1481.37,1350.51,179.311,µm,Spot,Position,1,97302,
1468.31,1360.41,178.367,µm,Spot,Position,1,97303,
1430.5,1361.46,210.466,µm,Spot,Position,1,97304,
1419.25,1374.66,244.895,µm,Spot,Position,1,97305,
1437.52,1359.22,247.184,µm,Spot,Position,1,97306,
1491.35,1374.82,260.857,µm,Spot,Position,1,97307,
1873.41,1471.99,228.146,µm,Spot,Position,1,97308,
1856.72,1392.09,244.488,µm,Spot,Position,1,97309,
1989.56,1456.5,185.103,µm,Spot,Position,1,97310,
1978.88,1462.22,182.569,µm,Spot,Position,1,97311,
2023.66,1376.15,187.92,µm,Spot,Position,1,97312,
1926.7,1377.56,206.74,µm,Spot,Position,1,97313,
1997.8,1400.17,208.039,µm,Spot,Position,1,97314,
2024.55,1444.09,216.84,µm,Spot,Position,1,97316,
1947.02,1458.17,216.323,µm,Spot,Position,1,97317,
1930.54,1414.74,221.291,µm,Spot,Position,1,97318,
1999.32,1479,219.286,µm,Spot,Position,1,97319,
1952.47,1347.29,224.978,µm,Spot,Position,1,97320,
2008.94,1336.28,233.138,µm,Spot,Position,1,97321,
1969.89,1399.09,238.128,µm,Spot,Position,1,97322,
2020.31,1417.03,244.844,µm,Spot,Position,1,97323,
2027.63,1477.7,242.645,µm,Spot,Position,1,97324,
1964.17,1439.26,247.767,µm,Spot,Position,1,97325,
1893.38,1336.89,257.7,µm,Spot,Position,1,97326,
1893.52,1371.87,256.933,µm,Spot,Position,1,97327,
2055.81,1356.67,194.657,µm,Spot,Position,1,97328,
2055.61,1336.16,226.682,µm,Spot,Position,1,97329,
2050.16,1382.45,230.471,µm,Spot,Position,1,97330,
-121.022,1499.76,179,µm,Spot,Position,1,97331,
-103.422,1522.87,190.622,µm,Spot,Position,1,97332,
-79.8591,1646.85,197.507,µm,Spot,Position,1,97333,
-56.0632,1557.36,210.592,µm,Spot,Position,1,97334,
-53.6001,1619.63,213.839,µm,Spot,Position,1,97335,
-60.1403,1595.92,237.642,µm,Spot,Position,1,97337,
-46.4648,1591.09,253.481,µm,Spot,Position,1,97338,
21.2876,1534.41,193.383,µm,Spot,Position,1,97339,
73.4249,1504.38,200.822,µm,Spot,Position,1,97340,
75.285,1566.19,211.758,µm,Spot,Position,1,97342,
91.8121,1614.09,209.22,µm,Spot,Position,1,97343,
23.5896,1582.86,218.256,µm,Spot,Position,1,97344,
86.6221,1574.84,261.598,µm,Spot,Position,1,97345,
275.677,1506.71,197.534,µm,Spot,Position,1,97346,
190.415,1595.94,225.022,µm,Spot,Position,1,97347,
1073.33,1537.92,234.966,µm,Spot,Position,1,97349,
1092.71,1508.27,242.079,µm,Spot,Position,1,97350,
1237.76,1522.01,183.09,µm,Spot,Position,1,97351,
1130.75,1552.25,184.786,µm,Spot,Position,1,97352,
1200.32,1521.05,190.077,µm,Spot,Position,1,97353,
1114.1,1591.81,195.458,µm,Spot,Position,1,97354,
1132.01,1503.22,199.8,µm,Spot,Position,1,97355,
1120.71,1539.22,211.166,µm,Spot,Position,1,97356,
1106.11,1567.59,235.89,µm,Spot,Position,1,97357,
1660.54,1535.48,209.573,µm,Spot,Position,1,97358,
1606.15,1505.95,236.35,µm,Spot,Position,1,97359,
1876.36,1551.37,247.403,µm,Spot,Position,1,97360,
1944.25,1551.87,177.421,µm,Spot,Position,1,97361,
1912.34,1555.36,174.64,µm,Spot,Position,1,97362,
1976.07,1512.22,185.037,µm,Spot,Position,1,97363,
1920.76,1525.15,205.408,µm,Spot,Position,1,97364,
1935.85,1583.14,210.982,µm,Spot,Position,1,97365,
1947.04,1582.21,221.784,µm,Spot,Position,1,97366,
1985.19,1535.47,232.553,µm,Spot,Position,1,97368,
1911,1575.54,260.53,µm,Spot,Position,1,97371,
-1566.32,1670.16,180.463,µm,Spot,Position,1,97372,
-1262.07,1726.4,245.864,µm,Spot,Position,1,97373,
71.702,1654.28,254.223,µm,Spot,Position,1,97374,
-1040.11,1887.22,179.648,µm,Spot,Position,1,97377,
-1025.27,1918.26,192.549,µm,Spot,Position,1,97379,
-496.702,1816.33,259.547,µm,Spot,Position,1,97380,
121.737,1818.78,237.764,µm,Spot,Position,1,97381,
157.044,1849.61,247.157,µm,Spot,Position,1,97382,
186.072,1836.34,252.395,µm,Spot,Position,1,97383,
1072.16,1903.85,216.312,µm,Spot,Position,1,97384,
1761.8,1852.74,191.723,µm,Spot,Position,1,97387,
1763.59,1904.32,192.663,µm,Spot,Position,1,97388,
1741.39,1854.15,201.625,µm,Spot,Position,1,97389,
1779.83,1880.56,220.035,µm,Spot,Position,1,97390,
1780.53,1837.36,238.256,µm,Spot,Position,1,97392,
1740.4,1957.59,241.231,µm,Spot,Position,1,97393,
-1608.74,2244.54,254.262,µm,Spot,Position,1,97397,
907.209,2206.83,183.123,µm,Spot,Position,1,97400,
831.701,2164.35,190.2,µm,Spot,Position,1,97401,
840.251,2200.34,199.588,µm,Spot,Position,1,97402,
1142.68,2217.13,205.882,µm,Spot,Position,1,97403,
-1729.29,2347.67,199.846,µm,Spot,Position,1,97404,
-1734.64,2386.33,211.324,µm,Spot,Position,1,97405,
-1726.65,2419.51,253.197,µm,Spot,Position,1,97406,
-1604.27,2351.89,186.547,µm,Spot,Position,1,97407,
-1597.79,2293.86,191.603,µm,Spot,Position,1,97408,
-1670.57,2339.25,195.232,µm,Spot,Position,1,97409,
-1699.96,2409.12,193.55,µm,Spot,Position,1,97410,
-1581.99,2419.37,207.088,µm,Spot,Position,1,97411,
-1583.1,2392.44,207.747,µm,Spot,Position,1,97412,
-1631.57,2411.59,209.123,µm,Spot,Position,1,97413,
-1614.07,2324.83,216.688,µm,Spot,Position,1,97414,
-1636.54,2393.06,225.424,µm,Spot,Position,1,97415,
-1580.09,2406.01,232.649,µm,Spot,Position,1,97416,
-1688.49,2322.18,241.901,µm,Spot,Position,1,97417,
-1678.91,2403.67,249.248,µm,Spot,Position,1,97420,
-1535.23,2374.32,189.816,µm,Spot,Position,1,97421,
-1444.45,2382.63,217.88,µm,Spot,Position,1,97422,
-1533.04,2364.44,221.517,µm,Spot,Position,1,97424,
-1496.19,2383.65,231.169,µm,Spot,Position,1,97425,
-1442.61,2415.51,242.688,µm,Spot,Position,1,97427,
-1509.13,2416.9,251.61,µm,Spot,Position,1,97428,
157.977,2416.84,260.831,µm,Spot,Position,1,97429,
1325.82,2345.33,175.472,µm,Spot,Position,1,97430,
1264.06,2403.41,178.356,µm,Spot,Position,1,97431,
1294.28,2399.67,226.211,µm,Spot,Position,1,97432,
-1798.19,2513.21,184.706,µm,Spot,Position,1,97434,
-1749.54,2535.7,183.792,µm,Spot,Position,1,97435,
-1846.58,2479.15,187.837,µm,Spot,Position,1,97436,
-1836.05,2498.1,192.656,µm,Spot,Position,1,97437,
-1767.54,2551.03,194.129,µm,Spot,Position,1,97438,
-1782.34,2491.02,200.043,µm,Spot,Position,1,97439,
-1788.08,2580.57,197.431,µm,Spot,Position,1,97440,
-1828.62,2523.28,204.558,µm,Spot,Position,1,97441,
-1846.89,2543.6,205.419,µm,Spot,Position,1,97442,
-1831.32,2468.55,208.723,µm,Spot,Position,1,97443,
-1837.56,2544.6,215.246,µm,Spot,Position,1,97444,
-1783.04,2537.08,222.564,µm,Spot,Position,1,97445,
-1728.73,2562.02,221.093,µm,Spot,Position,1,97446,
-1796.19,2563.71,220.557,µm,Spot,Position,1,97447,
-1742.07,2575.22,222.417,µm,Spot,Position,1,97448,
-1735.67,2514.69,226.318,µm,Spot,Position,1,97449,
-1837.25,2544.24,254.446,µm,Spot,Position,1,97451,
-1749.48,2574.44,254.871,µm,Spot,Position,1,97452,
-1596.23,2518.24,176.452,µm,Spot,Position,1,97453,
-1625.01,2556.4,176.298,µm,Spot,Position,1,97454,
-1686.67,2552.45,184.445,µm,Spot,Position,1,97455,
-1717.35,2540.72,195.459,µm,Spot,Position,1,97456,
